5.985125723055129132e-01
6.942452113745675168e-01
6.225315452950829220e-01
7.847367895315153774e-01
7.301612518865676638e-01
7.662311955661124108e-01
7.006853715999142862e-01
7.383452330953380605e-01
8.134701840698956854e-01
7.745633915477936338e-01
