6.212568370519025995e-01
7.093916125221499946e-01
6.896395631754653754e-01
7.846368994106482919e-01
7.497021208991977437e-01
8.240300870942200984e-01
6.994538445063183119e-01
8.128937421251575257e-01
8.289931291882263187e-01
7.938941474470070370e-01
