6.344390666194467121e-01
7.028520799932495011e-01
6.816047077462796810e-01
8.132054739786235276e-01
7.338152355230757040e-01
8.303147268408550552e-01
6.703255515099593165e-01
8.010289794204116243e-01
8.580032233437950850e-01
7.713638181575790398e-01
