6.311730216818164374e-01
7.022614125390262974e-01
6.816612912352175702e-01
7.706522824892617640e-01
7.605052029549607129e-01
7.901821060965954491e-01
7.168558577853930691e-01
7.779294414111718181e-01
8.483331919586054592e-01
8.020263964804692502e-01
