6.265690788179277826e-01
7.104885663657075634e-01
6.646862445538391784e-01
7.793427230046948706e-01
7.847327031535467068e-01
7.834520981789390159e-01
7.255300920968087430e-01
7.679546409071819069e-01
8.464670455509373248e-01
8.056259165444606962e-01
