6.158265454688545137e-01
7.228082018395072250e-01
6.334521586601029597e-01
7.395864548996103904e-01
7.108586861545793667e-01
7.820665083135391882e-01
7.131077318483615146e-01
7.777194456110877452e-01
7.780134023242005759e-01
7.412345020663911876e-01
